second,sent_at,latency_ms,status,status_code
73,1781547999.922,124.01,ok,200
73,1781548000.065,127.63,ok,200
73,1781548000.207,121.72,ok,200
73,1781548000.350,91.29,ok,200
73,1781548000.493,81.91,ok,200
74,1781548000.628,48.91,ok,200
74,1781548000.795,67.61,ok,200
74,1781548000.963,129.74,ok,200
74,1781548001.129,116.42,ok,200
74,1781548001.296,100.08,ok,200
74,1781548001.462,109.20,ok,200
75,1781548001.631,46.87,ok,200
75,1781548001.832,131.44,ok,200
75,1781548002.032,166.15,ok,200
75,1781548002.231,113.81,ok,200
75,1781548002.432,158.14,ok,200
76,1781548002.632,143.68,ok,200
76,1781548002.758,132.93,ok,200
76,1781548002.883,162.07,ok,200
76,1781548003.008,84.62,ok,200
76,1781548003.133,108.35,ok,200
76,1781548003.258,81.29,ok,200
76,1781548003.383,95.87,ok,200
76,1781548003.508,68.78,ok,200
77,1781548003.627,115.42,ok,200
77,1781548003.795,101.98,ok,200
77,1781548003.962,85.96,ok,200
77,1781548004.127,117.37,ok,200
77,1781548004.295,79.21,ok,200
77,1781548004.462,113.81,ok,200
78,1781548004.635,123.58,ok,200
78,1781548004.886,200.38,ok,200
78,1781548005.135,117.41,ok,200
78,1781548005.386,160.84,ok,200
79,1781548005.640,130.21,ok,200
79,1781548005.841,131.70,ok,200
79,1781548006.041,118.96,ok,200
79,1781548006.241,101.47,ok,200
79,1781548006.441,103.62,ok,200
80,1781548006.642,101.79,ok,200
80,1781548006.785,93.57,ok,200
80,1781548006.928,58.09,ok,200
80,1781548007.071,90.23,ok,200
80,1781548007.213,124.61,ok,200
80,1781548007.357,84.76,ok,200
80,1781548007.500,96.54,ok,200
81,1781548007.640,115.33,ok,200
81,1781548007.808,129.09,ok,200
81,1781548007.975,105.88,ok,200
81,1781548008.141,122.31,ok,200
81,1781548008.307,81.75,ok,200
81,1781548008.475,66.71,ok,200
82,1781548008.633,113.62,ok,200
82,1781548008.801,73.77,ok,200
82,1781548008.968,76.95,ok,200
82,1781548009.134,126.80,ok,200
82,1781548009.301,61.02,ok,200
82,1781548009.468,123.79,ok,200
83,1781548009.639,103.26,ok,200
83,1781548009.783,113.00,ok,200
83,1781548009.926,47.78,ok,200
83,1781548010.069,74.76,ok,200
83,1781548010.211,65.75,ok,200
83,1781548010.354,108.88,ok,200
83,1781548010.497,99.04,ok,200
84,1781548010.640,104.34,ok,200
84,1781548010.807,131.28,ok,200
84,1781548010.974,103.07,ok,200
84,1781548011.141,105.17,ok,200
84,1781548011.307,70.01,ok,200
84,1781548011.474,88.98,ok,200
85,1781548011.641,101.28,ok,200
85,1781548011.785,58.42,ok,200
85,1781548011.928,116.28,ok,200
85,1781548012.071,102.12,ok,200
85,1781548012.213,123.51,ok,200
85,1781548012.357,118.04,ok,200
85,1781548012.499,62.37,ok,200
86,1781548012.641,100.31,ok,200
86,1781548012.843,103.98,ok,200
86,1781548013.043,100.98,ok,200
86,1781548013.243,130.30,ok,200
86,1781548013.441,101.13,ok,200
87,1781548013.639,138.16,ok,200
87,1781548013.807,56.31,ok,200
87,1781548013.973,124.52,ok,200
87,1781548014.140,106.18,ok,200
87,1781548014.307,127.78,ok,200
87,1781548014.473,100.83,ok,200
88,1781548014.644,101.74,ok,200
88,1781548014.812,65.02,ok,200
88,1781548014.978,85.11,ok,200
88,1781548015.145,99.10,ok,200
88,1781548015.311,126.04,ok,200
88,1781548015.478,117.90,ok,200
89,1781548015.647,124.15,ok,200
89,1781548015.814,125.34,ok,200
89,1781548015.981,93.61,ok,200
89,1781548016.148,117.72,ok,200
89,1781548016.314,126.62,ok,200
89,1781548016.480,57.83,ok,200
90,1781548016.649,95.19,ok,200
90,1781548016.817,60.72,ok,200
90,1781548016.984,59.79,ok,200
90,1781548017.151,125.94,ok,200
